time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
1, 1.75285E-04, 1.34872E-04, 1.40084E-04, 8.23910E-03
2, 1.50410E-04, 1.26857E-04, 1.20593E-04, 1.88058E-02
3, 9.18522E-05, 7.59897E-05, 7.43643E-05, 1.49242E-02
4, 1.05007E-05, 4.88839E-06, 3.91252E-06, 2.28929E-04
5, 8.06922E-06, 5.12998E-06, 3.67553E-06, 1.93353E-04
6, 8.00148E-06, 5.08728E-06, 3.66692E-06, 4.72241E-05
7, 8.19783E-06, 5.13342E-06, 3.65280E-06, 6.83681E-06
8, 8.29935E-06, 5.17614E-06, 3.63100E-06, 2.74362E-06
9, 8.42661E-06, 5.21336E-06, 3.60152E-06, 8.82024E-07
10, 8.53661E-06, 5.24621E-06, 3.56455E-06, 2.81947E-07
11, 8.62843E-06, 5.27428E-06, 3.54120E-06, 1.17995E-07
12, 8.70138E-06, 5.29752E-06, 3.54667E-06, 5.24114E-08
13, 8.75485E-06, 5.31590E-06, 3.54446E-06, 5.09939E-08
14, 8.78827E-06, 5.32939E-06, 3.53456E-06, 5.05409E-08
15, 8.80113E-06, 5.33797E-06, 3.51699E-06, 5.02937E-08
16, 8.79806E-06, 5.34163E-06, 3.49181E-06, 4.98507E-08
17, 8.88183E-06, 5.34037E-06, 3.45909E-06, 4.93314E-08
18, 9.02262E-06, 5.33418E-06, 3.41892E-06, 4.87541E-08
19, 9.16821E-06, 5.32309E-06, 3.37143E-06, 4.81126E-08
20, 9.29619E-06, 5.30711E-06, 3.31677E-06, 4.83733E-08
21, 9.40569E-06, 5.28628E-06, 3.25698E-06, 4.87743E-08
22, 9.49588E-06, 5.33396E-06, 3.26373E-06, 4.90770E-08
23, 9.56599E-06, 5.41303E-06, 3.26325E-06, 4.92776E-08
24, 9.67651E-06, 5.48797E-06, 3.25556E-06, 4.93726E-08
25, 9.88468E-06, 5.55867E-06, 3.24071E-06, 4.93589E-08
26, 1.00780E-05, 5.62501E-06, 3.21875E-06, 4.92337E-08
27, 1.02557E-05, 5.68688E-06, 3.18978E-06, 4.89945E-08
28, 1.04169E-05, 5.74419E-06, 3.15390E-06, 4.86394E-08
29, 1.05608E-05, 5.79682E-06, 3.14373E-06, 4.81666E-08
30, 1.06867E-05, 5.84471E-06, 3.21727E-06, 4.75749E-08
31, 1.07940E-05, 5.88775E-06, 3.32403E-06, 4.68637E-08
32, 1.08821E-05, 5.92588E-06, 3.43090E-06, 4.60326E-08
33, 1.09503E-05, 5.95903E-06, 3.53767E-06, 4.60087E-08
34, 1.09982E-05, 5.98714E-06, 3.64410E-06, 4.61961E-08
