time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
1, 1.70211E-04, 1.39730E-04, 9.30820E-05, 1.87712E-02
2, 8.94724E-05, 8.52810E-05, 5.83710E-05, 1.04852E-02
3, 6.09378E-05, 4.37659E-05, 5.07567E-05, 8.31189E-03
4, 6.07070E-05, 4.14969E-05, 2.32107E-05, 1.31878E-04
5, 6.09507E-05, 4.14163E-05, 2.29475E-05, 1.05472E-04
6, 6.15689E-05, 4.16605E-05, 2.26373E-05, 2.52899E-05
7, 6.21549E-05, 4.19303E-05, 2.22873E-05, 4.09501E-06
8, 6.26442E-05, 4.21808E-05, 2.18979E-05, 1.80884E-06
9, 6.35353E-05, 4.24031E-05, 2.17860E-05, 4.74260E-07
10, 6.48341E-05, 4.25936E-05, 2.19082E-05, 4.66236E-07
11, 6.60406E-05, 4.27515E-05, 2.19939E-05, 4.61797E-07
12, 6.71518E-05, 4.28765E-05, 2.20425E-05, 4.55481E-07
13, 6.81650E-05, 4.29683E-05, 2.20539E-05, 4.52498E-07
14, 6.90778E-05, 4.30266E-05, 2.20275E-05, 4.50074E-07
15, 6.98883E-05, 4.30512E-05, 2.19634E-05, 4.54244E-07
16, 7.05948E-05, 4.30421E-05, 2.18615E-05, 4.57443E-07
17, 7.11960E-05, 4.29989E-05, 2.17218E-05, 4.59608E-07
18, 7.16909E-05, 4.34606E-05, 2.15445E-05, 4.60730E-07
19, 7.20790E-05, 4.40250E-05, 2.13298E-05, 4.60825E-07
20, 7.23598E-05, 4.45610E-05, 2.10782E-05, 4.59906E-07
21, 7.25335E-05, 4.50680E-05, 2.07901E-05, 4.57992E-07
22, 7.33116E-05, 4.55453E-05, 2.04661E-05, 4.55104E-07
23, 7.41996E-05, 4.59921E-05, 2.01069E-05, 4.51270E-07
24, 7.49878E-05, 4.64078E-05, 1.97302E-05, 4.46519E-07
25, 7.56753E-05, 4.67918E-05, 1.97402E-05, 4.50173E-07
26, 7.74585E-05, 4.71434E-05, 2.03231E-05, 4.55146E-07
27, 7.91539E-05, 4.74622E-05, 2.10092E-05, 4.59212E-07
28, 8.07421E-05, 4.77476E-05, 2.16971E-05, 4.62361E-07
29, 8.22195E-05, 4.79991E-05, 2.23854E-05, 4.64587E-07
30, 8.35831E-05, 4.82163E-05, 2.30729E-05, 4.65888E-07
31, 8.48301E-05, 4.83988E-05, 2.37580E-05, 4.66266E-07
32, 8.59582E-05, 4.85462E-05, 2.44392E-05, 4.65725E-07
33, 8.69655E-05, 4.87007E-05, 2.51150E-05, 4.64273E-07
34, 8.81857E-05, 4.88596E-05, 2.57838E-05, 4.61923E-07
35, 9.02252E-05, 4.89846E-05, 2.64441E-05, 4.58689E-07
36, 9.22252E-05, 4.90753E-05, 2.70942E-05, 4.54943E-07
37, 9.41820E-05, 4.91314E-05, 2.77324E-05, 4.62426E-07
38, 9.60919E-05, 4.91524E-05, 2.83571E-05, 4.68951E-07
39, 9.79513E-05, 4.91383E-05, 2.89665E-05, 4.74499E-07
40, 9.97565E-05, 4.90887E-05, 2.95590E-05, 4.79052E-07
41, 1.01504E-04, 4.90035E-05, 3.01327E-05, 4.82599E-07
42, 1.03190E-04, 4.88826E-05, 3.06861E-05, 4.85130E-07
43, 1.04811E-04, 4.87260E-05, 3.12174E-05, 4.86642E-07
44, 1.06365E-04, 4.85336E-05, 3.17250E-05, 4.87133E-07
45, 1.07846E-04, 4.83055E-05, 3.22070E-05, 4.86608E-07
46, 1.09253E-04, 4.86575E-05, 3.26619E-05, 4.85073E-07
47, 1.11276E-04, 4.90898E-05, 3.30880E-05, 4.82540E-07
48, 1.13827E-04, 4.94923E-05, 3.34838E-05, 4.79025E-07
49, 1.16325E-04, 4.98642E-05, 3.38477E-05, 4.74544E-07
50, 1.18765E-04, 5.02051E-05, 3.41783E-05, 4.69120E-07
51, 1.21144E-04, 5.05143E-05, 3.44740E-05, 4.62778E-07
52, 1.23456E-04, 5.07913E-05, 3.47335E-05, 4.55545E-07
53, 1.25697E-04, 5.10356E-05, 3.49555E-05, 4.47452E-07
54, 1.27861E-04, 5.12468E-05, 3.51388E-05, 4.38531E-07
55, 1.29945E-04, 5.14244E-05, 3.52822E-05, 4.30908E-07
56, 1.31944E-04, 5.15681E-05, 3.53846E-05, 4.32554E-07
57, 1.33853E-04, 5.16775E-05, 3.57807E-05, 4.33188E-07
58, 1.35667E-04, 5.17523E-05, 3.67122E-05, 4.32811E-07
59, 1.37383E-04, 5.17924E-05, 3.76251E-05, 4.31427E-07
60, 1.38997E-04, 5.17976E-05, 3.85172E-05, 4.29049E-07
61, 1.40504E-04, 5.17677E-05, 3.93862E-05, 4.25688E-07
62, 1.41901E-04, 5.17026E-05, 4.02300E-05, 4.21364E-07
63, 1.43184E-04, 5.16247E-05, 4.10462E-05, 4.16099E-07
64, 1.44349E-04, 5.16457E-05, 4.18326E-05, 4.09918E-07
65, 1.45393E-04, 5.16321E-05, 4.25872E-05, 4.03823E-07
66, 1.46313E-04, 5.15835E-05, 4.33077E-05, 4.02329E-07
67, 1.47107E-04, 5.15001E-05, 4.39920E-05, 4.00063E-07
68, 1.47770E-04, 5.13815E-05, 4.46381E-05, 3.97001E-07
69, 1.48301E-04, 5.12279E-05, 4.52441E-05, 3.93117E-07
70, 1.48697E-04, 5.10392E-05, 4.58079E-05, 3.88394E-07
71, 1.50208E-04, 5.08156E-05, 4.63277E-05, 3.82815E-07
72, 1.52111E-04, 5.05572E-05, 4.68018E-05, 3.77997E-07
73, 1.53897E-04, 5.02643E-05, 4.72285E-05, 3.75162E-07
74, 1.55561E-04, 4.99372E-05, 4.76062E-05, 3.71591E-07
75, 1.57097E-04, 4.95761E-05, 4.79335E-05, 3.67293E-07
76, 1.58503E-04, 4.92075E-05, 4.82088E-05, 3.62279E-07
77, 1.59773E-04, 4.90599E-05, 4.84311E-05, 3.56565E-07
78, 1.60903E-04, 4.88792E-05, 4.85990E-05, 3.50167E-07
79, 1.61890E-04, 4.86654E-05, 4.87117E-05, 3.43107E-07
80, 1.62731E-04, 4.84187E-05, 4.87681E-05, 3.35406E-07
81, 1.63421E-04, 4.81391E-05, 4.87675E-05, 3.30649E-07
82, 1.63957E-04, 4.82000E-05, 4.87093E-05, 3.31118E-07
83, 1.64338E-04, 4.82628E-05, 4.85930E-05, 3.39464E-07
84, 1.64560E-04, 4.82959E-05, 4.84182E-05, 3.53170E-07
85, 1.64620E-04, 4.82992E-05, 4.81847E-05, 3.66155E-07
86, 1.64518E-04, 4.82727E-05, 4.85839E-05, 3.78404E-07
87, 1.64251E-04, 4.82165E-05, 4.96199E-05, 3.89900E-07
88, 1.63817E-04, 4.81305E-05, 5.06123E-05, 4.00632E-07
89, 1.63217E-04, 4.80150E-05, 5.15586E-05, 4.10588E-07
90, 1.62449E-04, 4.78701E-05, 5.24561E-05, 4.19761E-07
91, 1.61512E-04, 4.78689E-05, 5.33022E-05, 4.28143E-07
92, 1.60407E-04, 4.81197E-05, 5.40945E-05, 4.35732E-07
93, 1.59844E-04, 4.83406E-05, 5.48305E-05, 4.42525E-07
94, 1.60539E-04, 4.85442E-05, 5.55081E-05, 4.48521E-07
95, 1.61081E-04, 4.88539E-05, 5.61249E-05, 4.53721E-07
96, 1.61467E-04, 4.91334E-05, 5.66790E-05, 4.58129E-07
97, 1.61692E-04, 4.93820E-05, 5.71683E-05, 4.61749E-07
98, 1.61756E-04, 4.95992E-05, 5.75911E-05, 4.64587E-07
99, 1.61655E-04, 4.97844E-05, 5.79456E-05, 4.66650E-07
100, 1.61388E-04, 4.99373E-05, 5.82302E-05, 4.67948E-07
101, 1.60952E-04, 5.00575E-05, 5.84435E-05, 4.68489E-07
102, 1.60347E-04, 5.01444E-05, 5.85842E-05, 4.68284E-07
103, 1.59572E-04, 5.01977E-05, 5.86512E-05, 4.67346E-07
104, 1.58625E-04, 5.02172E-05, 5.86434E-05, 4.65688E-07
105, 1.57507E-04, 5.02025E-05, 5.85601E-05, 4.63322E-07
106, 1.56217E-04, 5.01534E-05, 5.84007E-05, 4.60264E-07
107, 1.54756E-04, 5.00698E-05, 5.81645E-05, 4.56530E-07
108, 1.53125E-04, 5.09442E-05, 5.78513E-05, 4.52136E-07
109, 1.51324E-04, 5.22031E-05, 5.74609E-05, 4.47099E-07
110, 1.49356E-04, 5.34503E-05, 5.69933E-05, 4.41438E-07
111, 1.47761E-04, 5.46846E-05, 5.64486E-05, 4.37598E-07
112, 1.49136E-04, 5.59052E-05, 5.58273E-05, 4.34780E-07
113, 1.50324E-04, 5.71113E-05, 5.51298E-05, 4.31063E-07
114, 1.51326E-04, 5.83018E-05, 5.43568E-05, 4.26490E-07
115, 1.52142E-04, 5.94760E-05, 5.52311E-05, 4.21105E-07
116, 1.54866E-04, 6.06329E-05, 5.66606E-05, 4.14957E-07
117, 1.57757E-04, 6.17718E-05, 5.80541E-05, 4.08095E-07
118, 1.60461E-04, 6.28917E-05, 5.94090E-05, 4.00573E-07
119, 1.62975E-04, 6.39919E-05, 6.07231E-05, 3.93436E-07
120, 1.65295E-04, 6.50717E-05, 6.19939E-05, 3.89513E-07
121, 1.67419E-04, 6.61302E-05, 6.32193E-05, 3.89953E-07
122, 1.69343E-04, 6.71667E-05, 6.43970E-05, 3.89523E-07
123, 1.71067E-04, 6.81805E-05, 6.55249E-05, 3.88236E-07
124, 1.72589E-04, 6.91709E-05, 6.66010E-05, 3.86107E-07
125, 1.73907E-04, 7.01372E-05, 6.76233E-05, 3.83157E-07
126, 1.75021E-04, 7.10789E-05, 6.85899E-05, 3.79412E-07
127, 1.75932E-04, 7.19954E-05, 6.94990E-05, 3.78461E-07
128, 1.76638E-04, 7.28860E-05, 7.03491E-05, 3.96003E-07
129, 1.77142E-04, 7.37502E-05, 7.11384E-05, 4.12978E-07
130, 1.77444E-04, 7.45875E-05, 7.18655E-05, 4.29311E-07
131, 1.77545E-04, 7.53975E-05, 7.25294E-05, 4.44933E-07
132, 1.77449E-04, 7.61796E-05, 7.31289E-05, 4.59773E-07
133, 1.77156E-04, 7.69335E-05, 7.36625E-05, 4.73766E-07
134, 1.76670E-04, 7.76588E-05, 7.41291E-05, 4.86847E-07
135, 1.75994E-04, 7.83552E-05, 7.45278E-05, 4.98957E-07
136, 1.75131E-04, 7.90222E-05, 7.48579E-05, 5.10038E-07
137, 1.74941E-04, 7.97048E-05, 7.51188E-05, 5.20039E-07
138, 1.75741E-04, 8.05033E-05, 7.53099E-05, 5.28912E-07
139, 1.76328E-04, 8.12696E-05, 7.54308E-05, 5.36613E-07
140, 1.76701E-04, 8.20032E-05, 7.54814E-05, 5.43105E-07
141, 1.76863E-04, 8.27037E-05, 7.54615E-05, 5.48355E-07
142, 1.76812E-04, 8.33709E-05, 7.53711E-05, 5.52337E-07
143, 1.76550E-04, 8.40044E-05, 7.52103E-05, 5.55030E-07
144, 1.76079E-04, 8.46040E-05, 7.49795E-05, 5.56418E-07
145, 1.75402E-04, 8.51694E-05, 7.46790E-05, 5.56493E-07
146, 1.74519E-04, 8.57004E-05, 7.43094E-05, 5.55253E-07
147, 1.73434E-04, 8.61969E-05, 7.38714E-05, 5.52701E-07
148, 1.72150E-04, 8.66588E-05, 7.33658E-05, 5.48846E-07
149, 1.74154E-04, 8.70860E-05, 7.27933E-05, 5.43705E-07
150, 1.76328E-04, 8.74785E-05, 7.21552E-05, 5.37299E-07
151, 1.78329E-04, 8.78362E-05, 7.14525E-05, 5.29656E-07
152, 1.80154E-04, 8.81593E-05, 7.06864E-05, 5.20809E-07
153, 1.81800E-04, 8.84478E-05, 6.98584E-05, 5.10795E-07
154, 1.83265E-04, 8.87017E-05, 6.89699E-05, 4.99660E-07
155, 1.84546E-04, 8.89213E-05, 6.80225E-05, 4.87450E-07
156, 1.85642E-04, 8.91068E-05, 6.70178E-05, 4.74218E-07
