time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
140, 4.82798E-05, 1.87317E-05, 2.05623E-05, 1.38119E-07
141, 4.82255E-05, 1.89420E-05, 2.07228E-05, 1.41731E-07
142, 4.81188E-05, 1.91448E-05, 2.08641E-05, 1.45034E-07
143, 4.79607E-05, 1.93399E-05, 2.09858E-05, 1.48015E-07
144, 4.78311E-05, 1.95273E-05, 2.10877E-05, 1.50661E-07
145, 4.81287E-05, 1.97068E-05, 2.11697E-05, 1.52964E-07
146, 4.83682E-05, 1.98785E-05, 2.12317E-05, 1.54913E-07
147, 4.85494E-05, 2.00422E-05, 2.12736E-05, 1.56502E-07
148, 4.86724E-05, 2.01979E-05, 2.12953E-05, 1.57725E-07
149, 4.87372E-05, 2.03456E-05, 2.12968E-05, 1.58580E-07
150, 4.87442E-05, 2.05011E-05, 2.12782E-05, 1.59063E-07
151, 4.86936E-05, 2.06818E-05, 2.12394E-05, 1.59175E-07
152, 4.85860E-05, 2.08535E-05, 2.11807E-05, 1.58918E-07
153, 4.84218E-05, 2.10163E-05, 2.11021E-05, 1.58294E-07
154, 4.82017E-05, 2.11699E-05, 2.10039E-05, 1.57309E-07
155, 4.79265E-05, 2.13145E-05, 2.08862E-05, 1.55970E-07
156, 4.75971E-05, 2.14500E-05, 2.07492E-05, 1.54284E-07
157, 4.79777E-05, 2.15764E-05, 2.05933E-05, 1.52261E-07
158, 4.86211E-05, 2.16936E-05, 2.04187E-05, 1.49912E-07
159, 4.92169E-05, 2.18016E-05, 2.02258E-05, 1.47250E-07
160, 4.97643E-05, 2.19006E-05, 2.00149E-05, 1.44288E-07
161, 5.02624E-05, 2.19904E-05, 1.97865E-05, 1.41041E-07
162, 5.07107E-05, 2.20712E-05, 1.95410E-05, 1.37525E-07
163, 5.11085E-05, 2.21430E-05, 1.92788E-05, 1.33756E-07
164, 5.14555E-05, 2.22057E-05, 1.90003E-05, 1.29751E-07
165, 5.17511E-05, 2.22596E-05, 1.87062E-05, 1.25530E-07
166, 5.19951E-05, 2.23045E-05, 1.83969E-05, 1.21109E-07
167, 5.21873E-05, 2.23407E-05, 1.80730E-05, 1.16509E-07
168, 5.23275E-05, 2.23682E-05, 1.77350E-05, 1.11748E-07
169, 5.24157E-05, 2.23870E-05, 1.73835E-05, 1.07352E-07
170, 5.24519E-05, 2.23973E-05, 1.70191E-05, 1.06276E-07
171, 5.24362E-05, 2.23992E-05, 1.66424E-05, 1.05011E-07
172, 5.23689E-05, 2.23927E-05, 1.62541E-05, 1.03572E-07
173, 5.22501E-05, 2.23781E-05, 1.58548E-05, 1.01975E-07
174, 5.20802E-05, 2.23553E-05, 1.54451E-05, 1.00236E-07
175, 5.18597E-05, 2.23245E-05, 1.50257E-05, 9.83710E-08
176, 5.15890E-05, 2.22859E-05, 1.45973E-05, 9.63949E-08
177, 5.12688E-05, 2.22753E-05, 1.41605E-05, 9.43236E-08
178, 5.08997E-05, 2.22771E-05, 1.37160E-05, 9.34769E-08
179, 5.04823E-05, 2.22702E-05, 1.32645E-05, 9.44971E-08
180, 5.00175E-05, 2.22550E-05, 1.28068E-05, 9.52629E-08
181, 4.95062E-05, 2.22314E-05, 1.29358E-05, 9.57740E-08
182, 4.89491E-05, 2.21996E-05, 1.30548E-05, 9.60314E-08
183, 4.83472E-05, 2.21599E-05, 1.31626E-05, 9.60374E-08
184, 4.77017E-05, 2.21122E-05, 1.32592E-05, 9.57954E-08
185, 4.70135E-05, 2.20568E-05, 1.33445E-05, 9.53098E-08
186, 4.62838E-05, 2.19939E-05, 1.34186E-05, 9.45860E-08
187, 4.55138E-05, 2.19235E-05, 1.34815E-05, 9.36304E-08
188, 4.47047E-05, 2.18460E-05, 1.35333E-05, 9.24504E-08
189, 4.38577E-05, 2.17613E-05, 1.35741E-05, 9.15427E-08
190, 4.29741E-05, 2.16698E-05, 1.36040E-05, 9.24211E-08
191, 4.20554E-05, 2.18996E-05, 1.36231E-05, 9.29748E-08
192, 4.11028E-05, 2.23163E-05, 1.36315E-05, 9.32086E-08
193, 4.01178E-05, 2.27206E-05, 1.36510E-05, 9.31295E-08
194, 3.91019E-05, 2.31120E-05, 1.37109E-05, 9.27451E-08
195, 3.80565E-05, 2.34904E-05, 1.37527E-05, 9.20650E-08
196, 3.69832E-05, 2.38556E-05, 1.37768E-05, 9.10994E-08
197, 3.58834E-05, 2.42072E-05, 1.37833E-05, 8.98598E-08
198, 3.47587E-05, 2.45451E-05, 1.37724E-05, 8.83586E-08
199, 3.36106E-05, 2.48691E-05, 1.37444E-05, 8.66092E-08
200, 3.24408E-05, 2.51791E-05, 1.36995E-05, 8.73610E-08
201, 3.19941E-05, 2.54749E-05, 1.36381E-05, 8.84138E-08
202, 3.19979E-05, 2.57564E-05, 1.35605E-05, 8.92260E-08
203, 3.19873E-05, 2.60235E-05, 1.34670E-05, 8.98011E-08
204, 3.20768E-05, 2.62760E-05, 1.33580E-05, 9.01432E-08
205, 3.21317E-05, 2.65140E-05, 1.32339E-05, 9.02574E-08
206, 3.21526E-05, 2.67374E-05, 1.30951E-05, 9.01498E-08
207, 3.21401E-05, 2.69461E-05, 1.29419E-05, 8.98269E-08
208, 3.20949E-05, 2.71401E-05, 1.27749E-05, 8.92961E-08
209, 3.20175E-05, 2.73194E-05, 1.25945E-05, 8.85653E-08
210, 3.24705E-05, 2.74841E-05, 1.24011E-05, 8.76430E-08
211, 3.32232E-05, 2.76342E-05, 1.23981E-05, 8.65380E-08
212, 3.39439E-05, 2.77696E-05, 1.25214E-05, 8.52597E-08
213, 3.46323E-05, 2.78906E-05, 1.26298E-05, 8.38176E-08
214, 3.52880E-05, 2.79972E-05, 1.27234E-05, 8.22218E-08
215, 3.59109E-05, 2.80894E-05, 1.28022E-05, 8.04824E-08
216, 3.65007E-05, 2.81674E-05, 1.28662E-05, 7.86094E-08
217, 3.70571E-05, 2.82312E-05, 1.29153E-05, 7.66134E-08
218, 3.75801E-05, 2.82812E-05, 1.29498E-05, 7.45047E-08
219, 3.80696E-05, 2.83173E-05, 1.29698E-05, 7.22936E-08
220, 3.85254E-05, 2.83397E-05, 1.29753E-05, 6.99905E-08
221, 3.89478E-05, 2.83486E-05, 1.29665E-05, 6.76054E-08
222, 3.93365E-05, 2.83442E-05, 1.29436E-05, 6.51485E-08
223, 3.96918E-05, 2.83267E-05, 1.29067E-05, 6.26295E-08
224, 4.00138E-05, 2.82963E-05, 1.28562E-05, 6.00580E-08
225, 4.03026E-05, 2.82531E-05, 1.27922E-05, 5.87112E-08
226, 4.05584E-05, 2.81974E-05, 1.27150E-05, 5.89035E-08
227, 4.07814E-05, 2.81294E-05, 1.26249E-05, 5.90570E-08
228, 4.09720E-05, 2.80494E-05, 1.25222E-05, 5.91738E-08
229, 4.11304E-05, 2.79575E-05, 1.24071E-05, 5.92559E-08
230, 4.12570E-05, 2.78541E-05, 1.22801E-05, 5.93049E-08
231, 4.13521E-05, 2.77394E-05, 1.21414E-05, 5.93221E-08
232, 4.14162E-05, 2.76136E-05, 1.19914E-05, 5.93089E-08
233, 4.14497E-05, 2.74770E-05, 1.18305E-05, 5.92664E-08
234, 4.14530E-05, 2.73299E-05, 1.16591E-05, 5.91954E-08
235, 4.14266E-05, 2.71725E-05, 1.14776E-05, 5.90968E-08
236, 4.13712E-05, 2.70051E-05, 1.12863E-05, 5.89710E-08
237, 4.12871E-05, 2.68280E-05, 1.10858E-05, 5.88187E-08
238, 4.11751E-05, 2.66415E-05, 1.08764E-05, 5.86400E-08
239, 4.10356E-05, 2.64458E-05, 1.06585E-05, 5.84354E-08
240, 4.08692E-05, 2.62413E-05, 1.04327E-05, 5.82047E-08
241, 4.06767E-05, 2.60282E-05, 1.01993E-05, 5.79483E-08
242, 4.04587E-05, 2.58068E-05, 9.95889E-06, 5.76659E-08
243, 4.02158E-05, 2.55773E-05, 9.71183E-06, 5.73576E-08
244, 3.99488E-05, 2.53402E-05, 9.53847E-06, 5.70233E-08
245, 3.96583E-05, 2.50957E-05, 9.66149E-06, 5.66627E-08
246, 3.93450E-05, 2.48440E-05, 9.77451E-06, 5.62757E-08
247, 3.90098E-05, 2.45855E-05, 9.87751E-06, 5.58622E-08
248, 3.86532E-05, 2.43204E-05, 9.97047E-06, 5.54219E-08
249, 3.82761E-05, 2.40491E-05, 1.00534E-05, 5.49546E-08
250, 3.78794E-05, 2.37717E-05, 1.01264E-05, 5.44603E-08
251, 3.74637E-05, 2.34887E-05, 1.01895E-05, 5.39388E-08
252, 3.70297E-05, 2.32002E-05, 1.02426E-05, 5.33900E-08
253, 3.65783E-05, 2.29066E-05, 1.02860E-05, 5.28139E-08
254, 3.61102E-05, 2.26082E-05, 1.03196E-05, 5.22105E-08
255, 3.56263E-05, 2.23052E-05, 1.03435E-05, 5.15799E-08
256, 3.51273E-05, 2.19978E-05, 1.03579E-05, 5.09221E-08
257, 3.46140E-05, 2.16864E-05, 1.03629E-05, 5.02375E-08
258, 3.40872E-05, 2.13713E-05, 1.03586E-05, 4.95262E-08
259, 3.35478E-05, 2.10526E-05, 1.03452E-05, 4.87887E-08
260, 3.29964E-05, 2.07307E-05, 1.03228E-05, 4.80252E-08
261, 3.24339E-05, 2.04058E-05, 1.02915E-05, 4.72364E-08
262, 3.18610E-05, 2.00781E-05, 1.02517E-05, 4.64228E-08
263, 3.12786E-05, 1.97480E-05, 1.02034E-05, 4.55850E-08
264, 3.06874E-05, 1.94156E-05, 1.01468E-05, 4.47239E-08
265, 3.00881E-05, 1.90812E-05, 1.00822E-05, 4.38400E-08
266, 2.94816E-05, 1.87451E-05, 1.00098E-05, 4.29345E-08
267, 2.88685E-05, 1.84074E-05, 9.92974E-06, 4.20081E-08
268, 2.82496E-05, 1.80684E-05, 9.84233E-06, 4.10620E-08
269, 2.76256E-05, 1.77283E-05, 9.74778E-06, 4.00972E-08
270, 2.69973E-05, 1.73873E-05, 9.64633E-06, 3.91148E-08
271, 2.63653E-05, 1.70457E-05, 9.53823E-06, 3.81161E-08
272, 2.57304E-05, 1.67037E-05, 9.42374E-06, 3.71024E-08
273, 2.55355E-05, 1.63614E-05, 9.30313E-06, 3.60749E-08
274, 2.53909E-05, 1.60191E-05, 9.17664E-06, 3.50351E-08
275, 2.52248E-05, 1.56769E-05, 9.04456E-06, 3.45854E-08
276, 2.50380E-05, 1.53350E-05, 8.90715E-06, 3.47225E-08
277, 2.48312E-05, 1.49937E-05, 8.76469E-06, 3.48291E-08
278, 2.46053E-05, 1.46531E-05, 8.61745E-06, 3.49053E-08
279, 2.43610E-05, 1.43134E-05, 8.46572E-06, 3.49516E-08
280, 2.40991E-05, 1.39747E-05, 8.30977E-06, 3.49686E-08
281, 2.38204E-05, 1.36372E-05, 8.14989E-06, 3.49566E-08
282, 2.35258E-05, 1.33011E-05, 7.98636E-06, 3.49165E-08
283, 2.32161E-05, 1.29666E-05, 7.81946E-06, 3.48489E-08
284, 2.28921E-05, 1.26336E-05, 7.64947E-06, 3.47546E-08
285, 2.25546E-05, 1.23025E-05, 7.47667E-06, 3.46345E-08
286, 2.22045E-05, 1.19734E-05, 7.30135E-06, 3.44895E-08
287, 2.18425E-05, 1.16463E-05, 7.12377E-06, 3.43205E-08
288, 2.14696E-05, 1.13214E-05, 6.94421E-06, 3.41287E-08
289, 2.10865E-05, 1.09988E-05, 6.76295E-06, 3.39149E-08
290, 2.06940E-05, 1.06787E-05, 6.58025E-06, 3.36805E-08
291, 2.02930E-05, 1.03611E-05, 6.39638E-06, 3.34263E-08
292, 1.98842E-05, 1.00462E-05, 6.21161E-06, 3.31538E-08
293, 1.94684E-05, 9.73404E-06, 6.02618E-06, 3.28639E-08
294, 1.90464E-05, 9.42473E-06, 5.84035E-06, 3.25578E-08
295, 1.86190E-05, 9.25215E-06, 5.65436E-06, 3.22368E-08
296, 1.81870E-05, 9.12621E-06, 5.46847E-06, 3.19021E-08
297, 1.77510E-05, 8.99830E-06, 5.28290E-06, 3.15547E-08
298, 1.73118E-05, 8.86861E-06, 5.09789E-06, 3.11960E-08
299, 1.68701E-05, 8.73731E-06, 4.91366E-06, 3.09530E-08
